target_seed,condition,source_seed,control_id,heads_json,baseline_loss,ablated_loss,loss_delta,baseline_target_logit,ablated_target_logit,target_logit_delta
5,own_random,,3,"[[0, 1], [1, 8]]",1.9906346499919891,1.6463750153779984,-0.3442596346139908,62.946953773498535,63.211143016815186,0.2641892433166504
5,own_random,,4,"[[0, 10], [1, 10]]",1.9906346499919891,1.9476732462644577,-0.04296140372753143,62.946953773498535,62.90738821029663,-0.0395655632019043
5,own_random,,5,"[[0, 11], [1, 11]]",1.9906346499919891,2.041303128004074,0.05066847801208496,62.946953773498535,62.84262704849243,-0.10432672500610352
5,own_random,,6,"[[0, 6], [1, 6]]",1.9906346499919891,1.8173583894968033,-0.17327626049518585,62.946953773498535,63.22550439834595,0.2785506248474121
5,own_random,,7,"[[0, 1], [1, 5]]",1.9906346499919891,2.040035590529442,0.0494009405374527,62.946953773498535,62.80534315109253,-0.14161062240600586
5,source_same_index,1,,"[[0, 7], [1, 3]]",1.9906346499919891,3.04238960146904,1.0517549514770508,62.946953773498535,58.40518617630005,-4.541767597198486
5,source_aligned,1,,"[[0, 7], [1, 8]]",1.9906346499919891,2.624166190624237,0.6335315406322479,62.946953773498535,61.881996631622314,-1.0649571418762207
5,source_same_index,2,,"[[0, 1], [1, 1]]",1.9906346499919891,2.7507970482110977,0.7601623982191086,62.946953773498535,61.67095136642456,-1.2760024070739746
5,source_aligned,2,,"[[0, 4], [1, 2]]",1.9906346499919891,2.1074932515621185,0.1168586015701294,62.946953773498535,62.53023052215576,-0.41672325134277344
5,source_same_index,3,,"[[0, 1], [1, 2]]",1.9906346499919891,2.060359314084053,0.0697246640920639,62.946953773498535,62.54379177093506,-0.40316200256347656
5,source_aligned,3,,"[[0, 7], [1, 2]]",1.9906346499919891,3.5399639308452606,1.5493292808532715,62.946953773498535,60.77784013748169,-2.1691136360168457
5,source_same_index,4,,"[[0, 4], [1, 9]]",1.9906346499919891,2.1022695004940033,0.11163485050201416,62.946953773498535,62.64463758468628,-0.30231618881225586
5,source_aligned,4,,"[[0, 7], [1, 2]]",1.9906346499919891,3.5399639308452606,1.5493292808532715,62.946953773498535,60.77784013748169,-2.1691136360168457
5,source_same_index,6,,"[[0, 7], [1, 10]]",1.9906346499919891,2.6366616785526276,0.6460270285606384,62.946953773498535,62.110153675079346,-0.8368000984191895
5,source_aligned,6,,"[[0, 7], [1, 2]]",1.9906346499919891,3.5399639308452606,1.5493292808532715,62.946953773498535,60.77784013748169,-2.1691136360168457
5,source_same_index,7,,"[[0, 1], [1, 6]]",1.9906346499919891,1.9685468971729279,-0.02208775281906128,62.946953773498535,62.85545492172241,-0.09149885177612305
5,source_aligned,7,,"[[0, 7], [1, 2]]",1.9906346499919891,3.5399639308452606,1.5493292808532715,62.946953773498535,60.77784013748169,-2.1691136360168457
5,source_same_index,8,,"[[0, 7], [1, 3]]",1.9906346499919891,3.04238960146904,1.0517549514770508,62.946953773498535,58.40518617630005,-4.541767597198486
5,source_aligned,8,,"[[0, 5], [1, 2]]",1.9906346499919891,2.107853978872299,0.11721932888031006,62.946953773498535,62.55295753479004,-0.3939962387084961
5,source_same_index,9,,"[[0, 2], [1, 10]]",1.9906346499919891,1.8451186567544937,-0.14551599323749542,62.946953773498535,62.87788486480713,-0.06906890869140625
5,source_aligned,9,,"[[0, 7], [1, 2]]",1.9906346499919891,3.5399639308452606,1.5493292808532715,62.946953773498535,60.77784013748169,-2.1691136360168457
6,own_top,,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,own_random,,0,"[[0, 3], [1, 0]]",3.417087510228157,3.3116612136363983,-0.10542629659175873,386.5081481933594,385.97449111938477,-0.5336570739746094
6,own_random,,1,"[[0, 2], [1, 5]]",3.417087510228157,3.3055583834648132,-0.11152912676334381,386.5081481933594,384.14276123046875,-2.365386962890625
6,own_random,,2,"[[0, 3], [1, 7]]",3.417087510228157,3.420231193304062,0.003143683075904846,386.5081481933594,384.70118713378906,-1.8069610595703125
6,own_random,,3,"[[0, 3], [1, 3]]",3.417087510228157,3.3417530357837677,-0.07533447444438934,386.5081481933594,385.1598243713379,-1.3483238220214844
6,own_random,,4,"[[0, 11], [1, 1]]",3.417087510228157,3.706724137067795,0.28963662683963776,386.5081481933594,387.6886901855469,1.1805419921875
6,own_random,,5,"[[0, 3], [1, 5]]",3.417087510228157,3.3245853930711746,-0.09250211715698242,386.5081481933594,385.5140571594238,-0.9940910339355469
6,own_random,,6,"[[0, 11], [1, 1]]",3.417087510228157,3.706724137067795,0.28963662683963776,386.5081481933594,387.6886901855469,1.1805419921875
