step,next_router_supervision_weight,train_loss,config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean,condition,label,supervision_end_step
400,0.0,0.042506761848926544,learned_token_router,4,[64],0.010285678086802363,0.013084793696179986,0.0074865627102553844,0.998046875,0.999755859375,0.37913138209842145,0.9203786903526634,0.376333546359092,0.8732658666558564,0.29174947554143904,0.708250524458561,0.30116335078223194,0.6988366492177681,1,1,True,False,0.009413875240792874,0.4636431187391281,0.5363568961620331,0.4824678748846054,0.5175321102142334,0.6868793368339539,0.6894044131040573,0.6668637096881866,0.49890128523111343,0.5010987520217896,0.002197466790676117,0.01882477104663849,False,0.7172115296125412,unlabeled_entropy_balance,unlabeled,0
401,0.0,0.04331852123141289,learned_token_router,4,[64],0.009898195508867502,0.01277966401539743,0.007016727700829506,0.99853515625,0.999755859375,0.3754913175944239,0.916196663165465,0.3699262198060751,0.8657064642757177,0.2906981586787899,0.7093018413212101,0.2993820287952077,0.7006179712047923,1,1,True,False,0.008683870116417802,0.4634355753660202,0.5365644097328186,0.4823155626654625,0.5176844298839569,0.6868363916873932,0.6893835514783859,0.6667670458555222,0.49883272498846054,0.5011673122644424,0.002334587275981903,0.018879983574151993,False,0.7173011153936386,unlabeled_entropy_balance,unlabeled,0
600,0.0,0.03897004947066307,learned_token_router,4,[64],0.006953583797439933,0.009702934767119586,0.004204232478514314,0.998291015625,0.99951171875,0.28392867103684694,0.7572231601225212,0.2617391978856176,0.6656533142086118,0.2727063071297487,0.7272936928702513,0.282231303867831,0.717768696132169,1,1,True,False,0.009524996738082298,0.45122601836919785,0.548774003982544,0.4722586125135422,0.527741402387619,0.6803276687860489,0.6847569495439529,0.6485545784235001,0.500988245010376,0.4990118071436882,0.003192521631717682,0.02103259786963463,False,0.7254750728607178,unlabeled_entropy_balance,unlabeled,0
800,0.0,0.03469749912619591,learned_token_router,4,[64],0.006003580987453461,0.007996472530066967,0.004010689677670598,0.998291015625,0.9990234375,0.18683175090700388,0.6529234172776341,0.15602304670028389,0.5817211146932095,0.2224835975834387,0.7775164024165613,0.21148665738754016,0.7885133426124599,1,1,True,False,0.010996940195898558,0.41394467651844025,0.5860553085803986,0.4151593744754791,0.5848406553268433,0.6606240123510361,0.6648403704166412,0.578094482421875,0.49978020787239075,0.5002198368310928,0.002474948763847351,0.0012146756052970886,False,0.7269151210784912,unlabeled_entropy_balance,unlabeled,0
801,0.0,0.03379439190030098,learned_token_router,4,[64],0.005454619298689067,0.007231691270135343,0.0036775473854504526,0.99853515625,0.999267578125,0.18663105240557343,0.649177915067412,0.1566391881206073,0.5709880288341083,0.22329391005439964,0.7767060899456004,0.21527395412197156,0.7847260458780284,1,1,True,False,0.008019955932428033,0.41351449489593506,0.5864855349063873,0.41475511342287064,0.5852448791265488,0.6604175120592117,0.6646475940942764,0.5774156302213669,0.4997159093618393,0.5002841502428055,0.00240480899810791,0.0012406371533870697,False,0.7271669954061508,unlabeled_entropy_balance,unlabeled,0
1000,0.0,0.0282396599650383,learned_token_router,4,[64],0.0031817230628803372,0.0028065897058695555,0.003556856419891119,0.99951171875,0.999267578125,0.1297045696992427,0.5639846764970571,0.12709059054031968,0.5160149843432009,0.18697791613528775,0.8130220838647123,0.19762010392047738,0.8023798960795226,1,1,True,False,0.010642187785189647,0.4019973948597908,0.5980026125907898,0.3942381888628006,0.6057618111371994,0.6435005962848663,0.6483604311943054,0.5158935785293579,0.4947552978992462,0.5052447617053986,0.010489463806152344,0.007759202271699905,False,0.7368243485689163,unlabeled_entropy_balance,unlabeled,0
1200,0.0,0.03594893589615822,learned_token_router,4,[64],0.01373687433078885,0.018735158257186413,0.008738589967833832,0.99365234375,0.997802734375,0.20402843970805407,0.4739401461556554,0.15112081027473323,0.4226474114402663,0.30094084587728887,0.6990591541227111,0.2633830256807034,0.7366169743192966,1,1,True,False,0.03755782019658549,0.4146728068590164,0.5853271782398224,0.4136047884821892,0.5863952040672302,0.6410107612609863,0.6545193046331406,0.5021484941244125,0.506670668721199,0.49332936853170395,0.013341300189495087,0.0010680221021175385,False,0.7425922900438309,unlabeled_entropy_balance,unlabeled,0
1201,0.0,0.030917875468730927,learned_token_router,4,[64],0.012682817410677671,0.017411372857168317,0.007954261876875535,0.99365234375,0.998046875,0.2077063478063792,0.48221261869184673,0.1498258862120565,0.4205355274898466,0.3010590488048473,0.6989409511951528,0.2626858735755262,0.7373141264244738,1,1,True,False,0.03837317522932107,0.4141097962856293,0.5858901888132095,0.4130273163318634,0.5869726687669754,0.6409229189157486,0.6544342637062073,0.5019937604665756,0.5060670226812363,0.4939330443739891,0.012133978307247162,0.0010824799537658691,False,0.7426886409521103,unlabeled_entropy_balance,unlabeled,0
1400,0.0,0.024048002436757088,learned_token_router,4,[64],0.0007652716158190742,0.0008961406419984996,0.0006344025896396488,1.0,1.0,0.08978220104472712,0.4629451113869436,0.0844390535785351,0.4047975981666241,0.16243489153763535,0.8375651084623646,0.1725934745022312,0.8274065254977688,1,1,True,False,0.010158582964595833,0.38437090814113617,0.615629106760025,0.3835180848836899,0.6164819151163101,0.6090980619192123,0.6277796030044556,0.453816756606102,0.49501796066761017,0.5049820989370346,0.009964138269424438,0.0008528158068656921,False,0.7797102481126785,unlabeled_entropy_balance,unlabeled,0
1600,0.0,0.020311936736106873,learned_token_router,4,[64],0.001411939534591511,0.0021746575948782265,0.0006492214452009648,0.99951171875,1.0,0.14369716792134568,0.7188588410499506,0.09517101550591178,0.6910675240505952,0.16659459377336222,0.8334054062266377,0.12104598123566268,0.8789540187643373,1,1,True,False,0.04554861253769957,0.37182722240686417,0.6281727850437164,0.357896126806736,0.6421038806438446,0.5520857125520706,0.5706745088100433,0.34357666969299316,0.494196780025959,0.505803257226944,0.011606477200984955,0.013931095600128174,False,0.8454833328723907,unlabeled_entropy_balance,unlabeled,0
0,0.0,nan,learned_token_router,5,[64],5.244903326034546,5.241445779800415,5.248360633850098,0.006103515625,0.00537109375,0.002376079559326172,0.0,0.00032639503479003906,0.0,1.0,0.0,1.0,0.0,0,0,True,False,0.0,0.4957878738641739,0.5042121261358261,0.4957878738641739,0.5042121261358261,0.6050717681646347,0.6050717681646347,0.6065274029970169,0.4969962388277054,0.5030038058757782,0.006780937314033508,0.0,False,0.7978568077087402,unlabeled_entropy_balance,unlabeled,0
50,0.0,4.965874195098877,learned_token_router,5,[64],4.923201560974121,4.912501573562622,4.933901786804199,0.037353515625,0.031494140625,0.12174332141876221,0.1149364709854126,0.11387598514556885,0.1054912805557251,0.5143798724094824,0.48562012759051765,0.519111111594154,0.4808888884058459,0,0,True,False,0.004731239184671693,0.5045904368162155,0.4954095855355263,0.5045652687549591,0.4954347386956215,0.4711024984717369,0.47108684480190277,0.4528374746441841,0.5029759705066681,0.4970240667462349,0.005951903760433197,2.5160610675811768e-05,False,1.0137850046157837,unlabeled_entropy_balance,unlabeled,0
100,0.0,4.257089614868164,learned_token_router,5,[64],4.222349643707275,4.0538105964660645,4.390888333320618,0.207275390625,0.124755859375,0.46421337127685547,0.4698539972305298,0.3201420307159424,0.3238116502761841,0.4969806107440152,0.5030193892559848,0.4971507115584866,0.5028492884415133,1,1,True,False,0.00017010081447141334,0.5038179457187653,0.49618204683065414,0.5017606317996979,0.4982394054532051,0.5182205736637115,0.5182174891233444,0.49373624473810196,0.4997941330075264,0.5002058893442154,0.005984611809253693,0.0020573362708091736,False,0.9403531402349472,unlabeled_entropy_balance,unlabeled,0
200,0.0,1.7442032098770142,learned_token_router,5,[64],1.6870657205581665,0.7340630739927292,2.6400683522224426,0.86962890625,0.381591796875,1.2450238019227982,1.1763395816087723,0.9563377499580383,0.8380854725837708,0.5141829641889293,0.4858170358110707,0.5329499406518945,0.46705005934810556,0,0,True,False,0.018766976462965185,0.49915214627981186,0.5008478760719299,0.5008552074432373,0.4991448149085045,0.6892670094966888,0.6890915930271149,0.6809710413217545,0.49859437346458435,0.5014056712388992,0.0028112977743148804,0.0017030611634254456,False,0.6988842636346817,unlabeled_entropy_balance,unlabeled,0
400,0.0,0.047545358538627625,learned_token_router,5,[64],0.010398923652246594,0.010974920354783535,0.00982292729895562,0.9990234375,0.998291015625,0.5110610062256455,0.4814057359471917,0.6118613259168342,0.37416408222634345,0.5149401833927093,0.4850598166072907,0.6205330216277629,0.3794669783722371,0,0,True,False,0.10559283823505361,0.4664343148469925,0.5335656851530075,0.5081969946622849,0.49180302768945694,0.6870371252298355,0.6865329295396805,0.6678426414728165,0.498181477189064,0.5018185824155807,0.0036371052265167236,0.04176266863942146,False,0.7416548877954483,unlabeled_entropy_balance,unlabeled,0
401,0.0,0.04152363911271095,learned_token_router,5,[64],0.010356663027778268,0.010724292136728764,0.009989033453166485,0.99951171875,0.998291015625,0.5108580281957984,0.47864705231040716,0.6137378560379148,0.371079352684319,0.5162763064687413,0.4837236935312586,0.6231997680404249,0.3768002319595751,0,0,True,False,0.1069234615716835,0.466456800699234,0.5335432142019272,0.5082683116197586,0.4917316883802414,0.6870349794626236,0.686518058180809,0.6677127331495285,0.49817655980587006,0.5018234699964523,0.0036469101905822754,0.041811518371105194,False,0.7417130023241043,unlabeled_entropy_balance,unlabeled,0
600,0.0,0.03581605851650238,learned_token_router,5,[64],0.0060944813303649426,0.005949554732069373,0.006239408045075834,0.999755859375,0.998291015625,0.38860948593355715,0.35881921858526766,0.4854184897849336,0.2619953030953184,0.5199285009848984,0.4800714990151016,0.6494641849119657,0.3505358150880343,0,0,True,False,0.1295356839270673,0.47216786444187164,0.5278321653604507,0.5516150146722794,0.4483850225806236,0.680615097284317,0.6702065616846085,0.599943220615387,0.4966181144118309,0.5033819228410721,0.00676380842924118,0.07944714650511742,False,0.792907640337944,unlabeled_entropy_balance,unlabeled,0
800,0.0,0.033386267721652985,learned_token_router,5,[64],0.0033352657919749618,0.003610750602092594,0.0030597810400649905,0.999755859375,0.99951171875,0.27940330101409927,0.27021736471215263,0.4107827852712944,0.205757477437146,0.5083566147297324,0.49164338527026763,0.6662708181729116,0.3337291818270885,0,0,True,False,0.15791420344317916,0.46810419857501984,0.531895786523819,0.5692946016788483,0.43070540577173233,0.6710974723100662,0.6520374864339828,0.5308152437210083,0.5034670382738113,0.49653302133083344,0.006934016942977905,0.10119039192795753,False,0.8323312103748322,unlabeled_entropy_balance,unlabeled,0
801,0.0,0.030226700007915497,learned_token_router,5,[64],0.003337911097332835,0.0033141380408778787,0.00336168403737247,0.999755859375,0.9990234375,0.2792690017959103,0.26669201941695064,0.41351927374489605,0.20652623404748738,0.5115182054123751,0.48848179458762486,0.666917619026375,0.3330823809736249,0,0,True,False,0.15539941361399992,0.46788210421800613,0.5321179032325745,0.5693575292825699,0.4306424856185913,0.6710476130247116,0.6519562900066376,0.5306248366832733,0.5035215467214584,0.49647848308086395,0.007043063640594482,0.10147542133927345,False,0.83270563185215,unlabeled_entropy_balance,unlabeled,0
1000,0.0,0.026613749563694,learned_token_router,5,[64],0.0015347990847658366,0.0017654836701694876,0.001304114528466016,1.0,1.0,0.15040788645274006,0.3429676055384334,0.3531451948801987,0.22797798522515222,0.3048547990207646,0.6951452009792354,0.607694215219874,0.39230578478012607,1,0,False,False,0.30283941619910937,0.4008917212486267,0.5991082787513733,0.5575178414583206,0.4424821734428406,0.6360369622707367,0.6226935088634491,0.4834500402212143,0.5052596479654312,0.49474039673805237,0.010519251227378845,0.1566261127591133,False,0.933494046330452,unlabeled_entropy_balance,unlabeled,0
1200,0.0,0.037344951182603836,learned_token_router,5,[64],0.01065539219416678,0.01368910656310618,0.007621677243150771,0.99658203125,0.99755859375,0.2442096860613674,0.4357055516447872,0.6858965143328533,0.29545417276676744,0.3591766627929433,0.6408233372070566,0.6989310990956948,0.3010689009043051,1,0,False,False,0.33975443630275154,0.35460932552814484,0.6453906744718552,0.5570851862430573,0.44291483610868454,0.5954736918210983,0.5902480185031891,0.4281841069459915,0.5175873339176178,0.4824127107858658,0.035174623131752014,0.20247584953904152,False,1.0397411584854126,unlabeled_entropy_balance,unlabeled,0
1201,0.0,0.0316542387008667,learned_token_router,5,[64],0.008285954419989139,0.009233308315742761,0.007338600640650839,0.998046875,0.997802734375,0.22235273820115253,0.43032197904540226,0.6540674097486772,0.30229734402382746,0.3406792577153811,0.6593207422846189,0.6839099905853112,0.31609000941468873,1,0,False,False,0.3432307328699301,0.3573819026350975,0.6426181197166443,0.5585605800151825,0.4414394199848175,0.5972294062376022,0.5908520817756653,0.42861009389162064,0.5183935165405273,0.48160653561353683,0.03678698092699051,0.2011786885559559,False,1.0364157259464264,unlabeled_entropy_balance,unlabeled,0
1400,0.0,0.02463735081255436,learned_token_router,5,[64],0.0016838219598867,0.0019503740477375686,0.0014172698429320008,0.99951171875,0.999755859375,0.08987694402458146,0.4485005380702205,0.21560547695844434,0.48101997570483945,0.16694038479260762,0.8330596152073924,0.30949985553091464,0.6905001444690854,1,1,True,False,0.142559470738307,0.3189307525753975,0.6810692250728607,0.4897548034787178,0.510245218873024,0.5907176434993744,0.6164454370737076,0.4135434255003929,0.5068981200456619,0.49310190230607986,0.013796217739582062,0.17082402855157852,False,0.9815723299980164,unlabeled_entropy_balance,unlabeled,0
1600,0.0,0.01726384460926056,learned_token_router,5,[64],0.0032266501802951097,0.004062000312842429,0.00239129998954013,0.99951171875,0.99951171875,0.05931059771683067,1.0056612159823999,0.2168633762630634,0.8492176916333847,0.05569217603122516,0.9443078239687749,0.20342109319225624,0.7965789068077438,1,1,True,False,0.1477289171610311,0.22070492804050446,0.7792950868606567,0.429953008890152,0.5700470060110092,0.4840022698044777,0.5585159808397293,0.3114246502518654,0.5066228359937668,0.4933772012591362,0.013245634734630585,0.20924808084964752,False,1.1669962108135223,unlabeled_entropy_balance,unlabeled,0
0,0.05,nan,weak_token_router,1,[64],5.239086270332336,5.238911032676697,5.239261507987976,0.00634765625,0.00634765625,0.0,0.0018684864044189453,0.0009295940399169922,0.0001399517059326172,0.0,1.0,0.8691484618814088,0.13085153811859118,1,0,False,False,0.8691484618814088,0.5255981236696243,0.4744018688797951,0.5255981236696243,0.4744018688797951,0.6263729780912399,0.6263729780912399,0.626545175909996,0.5342802554368973,0.4657197818160057,0.06856047362089157,0.0,False,0.7685650736093521,anneal_label_end400,end 400,400
50,0.05,4.972299098968506,weak_token_router,1,[64],4.925898432731628,4.9138206243515015,4.937975883483887,0.037841796875,0.0322265625,0.1107560396194458,0.1004173755645752,0.08470284938812256,0.11188995838165283,0.5244790852244855,0.47552091477551456,0.43085426343427485,0.5691457365657252,0,1,False,True,0.09362482179021064,0.5305614024400711,0.4694385901093483,0.4669462814927101,0.5330537408590317,0.6710425615310669,0.6706586629152298,0.6732814759016037,0.5028358101844788,0.49716421216726303,0.005671598017215729,0.06361513584852219,True,0.6500061005353928,anneal_label_end400,end 400,400
100,0.05,4.110150337219238,weak_token_router,1,[64],4.049561858177185,3.7774925231933594,4.321631073951721,0.284912109375,0.127685546875,0.6241300106048584,0.4625612497329712,0.31436872482299805,0.35173869132995605,0.5743397719153731,0.4256602280846269,0.47194899381034894,0.5280510061896511,0,1,False,True,0.10239077810502417,0.5568062663078308,0.443193756043911,0.45925741642713547,0.5407426059246063,0.6794770956039429,0.682723194360733,0.68421271443367,0.49686242640018463,0.5031376481056213,0.0062752217054367065,0.09754884988069534,True,0.6061341613531113,anneal_label_end400,end 400,400
200,0.05,1.410799264907837,weak_token_router,1,[64],1.3222732245922089,0.40304093062877655,2.24150550365448,0.940185546875,0.484619140625,1.8149953037500381,0.8116325289011002,1.0675604939460754,1.1837204098701477,0.6909982758836855,0.3090017241163145,0.4742013722660807,0.5257986277339193,0,1,False,True,0.21679690361760476,0.5574063956737518,0.44259361922740936,0.45272471755743027,0.5472752749919891,0.6841156184673309,0.6768530607223511,0.6848584115505219,0.48216812312602997,0.5178319215774536,0.035663798451423645,0.10468166694045067,True,0.5997799187898636,anneal_label_end400,end 400,400
